IsBadBuy,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VehBCost,IsOnlineSale,WarrantyCost
0,3,PONTIAC,G5 4C,Bas,2D COUPE,RED,AUTO,1.0,Alloy,41475,AMERICAN,COMPACT,7484.0,8761.0,10553.0,11590.0,6901.0,8625.0,10530.0,11883.0,9140.0,0,623
0,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,GREY,AUTO,1.0,Alloy,74287,AMERICAN,MEDIUM,6993.0,8106.0,10175.0,11351.0,5681.0,7066.0,9053.0,10536.0,6800.0,0,1038
0,5,FORD,FREESTAR FWD V6 4.2L,SEL,PASSENGER 3.9L SEL,WHITE,AUTO,1.0,Alloy,72624,AMERICAN,VAN,5075.0,6431.0,5981.0,7445.0,4551.0,6187.0,5415.0,7182.0,5965.0,0,1506
0,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,48485,AMERICAN,MEDIUM,6054.0,6633.0,9361.0,9730.0,5432.0,6555.0,8570.0,9904.0,6200.0,0,975
0,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,MAROON,AUTO,1.0,Alloy,69643,AMERICAN,LARGE,5002.0,6517.0,8517.0,9769.0,4715.0,6007.0,8310.0,9561.0,6900.0,0,1703
1,5,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN ES,BLUE,AUTO,,,65012,OTHER ASIAN,MEDIUM,3889.0,4873.0,4700.0,5763.0,3889.0,4873.0,4700.0,5763.0,5990.0,0,533
1,5,CHRYSLER,PACIFICA FWD 3.5L V6,,4D SPORT TOURER,WHITE,AUTO,1.0,Alloy,79916,AMERICAN,CROSSOVER,6211.0,7519.0,7208.0,8621.0,6211.0,7519.0,7208.0,8621.0,8040.0,0,1389
1,5,DODGE,DURANGO 2WD V6,SLT,4D SUV 3.7L SLT,GREY,AUTO,1.0,Alloy,67263,AMERICAN,MEDIUM SUV,8568.0,10139.0,11701.0,12905.0,7316.0,8509.0,10643.0,11501.0,10250.0,0,1118
0,4,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLUE,AUTO,1.0,Alloy,77679,AMERICAN,VAN,6388.0,8088.0,7399.0,9235.0,6461.0,8076.0,7478.0,9222.0,5780.0,0,1623
0,5,NISSAN,MURANO 2WD V6 3.5L V,SE,4D SPORT UTILITY SE,BLUE,AUTO,1.0,Alloy,87482,TOP LINE ASIAN,MEDIUM SUV,11409.0,13083.0,12822.0,14630.0,8960.0,9770.0,10177.0,11052.0,9335.0,0,1373
0,3,SUZUKI,FORENZA,,4D SEDAN,RED,MANUAL,2.0,Covers,66321,OTHER ASIAN,MEDIUM,5414.0,6273.0,8870.0,10117.0,5244.0,6134.0,8632.0,9665.0,5035.0,0,533
0,7,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L SE,SILVER,AUTO,2.0,Covers,75851,AMERICAN,VAN,2637.0,3284.0,5095.0,6091.0,3768.0,4935.0,7003.0,8737.0,5900.0,0,1923
0,3,DODGE,MAGNUM V6,SE,WAGON 3.5L SXT,SILVER,AUTO,1.0,Alloy,71626,AMERICAN,SPECIALTY,8757.0,10518.0,13094.0,15727.0,9883.0,11739.0,13920.0,15445.0,8435.0,0,1389
0,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,GREY,AUTO,1.0,Alloy,78751,AMERICAN,MEDIUM SUV,7839.0,9217.0,8966.0,10454.0,,,,,8265.0,0,1155
0,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,WHITE,AUTO,1.0,Alloy,90655,AMERICAN,MEDIUM SUV,8097.0,9772.0,12870.0,14417.0,6940.0,8335.0,11418.0,12631.0,8100.0,0,1341
0,6,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,RED,AUTO,1.0,Alloy,78490,AMERICAN,MEDIUM,6652.0,7852.0,9799.0,10970.0,5017.0,6526.0,7940.0,9419.0,7520.0,0,1272
0,7,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L,WHITE,AUTO,1.0,Alloy,74650,AMERICAN,LARGE TRUCK,7169.0,8220.0,8243.0,9378.0,6645.0,8148.0,9289.0,10875.0,11100.0,0,1572
0,4,CHRYSLER,300 3.5L V6 MPI,Tou,4D SEDAN TOURING,WHITE,AUTO,1.0,Alloy,64704,AMERICAN,SPECIALTY,7909.0,9282.0,9042.0,10525.0,8085.0,9163.0,9232.0,10396.0,9140.0,0,1215
1,6,PONTIAC,SUNFIRE,SE,2D COUPE,GOLD,AUTO,2.0,Covers,103411,AMERICAN,COMPACT,2983.0,4088.0,5138.0,6335.0,3344.0,4124.0,5754.0,6470.0,3890.0,0,1450
1,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,82655,AMERICAN,MEDIUM,4683.0,5753.0,8262.0,9322.0,4740.0,5802.0,8465.0,9515.0,5635.0,0,1503
0,4,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2.0,Covers,104470,OTHER ASIAN,MEDIUM,4712.0,5717.0,8058.0,9257.0,4309.0,5127.0,7845.0,8784.0,4255.0,0,650
0,4,TOYOTA,CAMRY V6,LE,4D SEDAN LE,WHITE,AUTO,2.0,Covers,68545,TOP LINE ASIAN,MEDIUM,9762.0,11598.0,13811.0,15550.0,9196.0,10515.0,12931.0,14152.0,10310.0,0,533
0,4,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,RED,MANUAL,1.0,Alloy,51147,OTHER ASIAN,MEDIUM,4163.0,5088.0,4996.0,5995.0,4136.0,4980.0,4967.0,5878.0,4900.0,0,505
1,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,MANUAL,2.0,Covers,57218,AMERICAN,MEDIUM,5031.0,6180.0,5933.0,7174.0,5551.0,6699.0,8670.0,9829.0,4200.0,0,1086
0,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BEIGE,AUTO,1.0,Alloy,63730,AMERICAN,LARGE,6521.0,8158.0,7543.0,9311.0,6382.0,7936.0,7393.0,9071.0,6750.0,0,1703
0,4,MERCURY,SABLE 3.0L V6 EFI,GS,4D SEDAN GS,BLACK,AUTO,2.0,Covers,87143,AMERICAN,MEDIUM,3646.0,4993.0,4438.0,5892.0,3251.0,4325.0,4011.0,5171.0,4460.0,0,983
1,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,GOLD,AUTO,2.0,Covers,85765,AMERICAN,MEDIUM,3255.0,4679.0,4015.0,5553.0,3128.0,4589.0,3878.0,5456.0,4000.0,0,1243
0,3,PONTIAC,TORRENT FWD V6,,4D WAGON,BLACK,AUTO,1.0,Alloy,89348,AMERICAN,MEDIUM SUV,10643.0,12639.0,15159.0,16430.0,10478.0,12107.0,14817.0,16249.0,8285.0,0,1503
1,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,GREY,AUTO,1.0,Alloy,80120,AMERICAN,SPECIALTY,8883.0,10035.0,15058.0,17011.0,10723.0,12185.0,14135.0,15681.0,9130.0,0,1503
0,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,56925,AMERICAN,LARGE,5555.0,6811.0,6499.0,7856.0,5713.0,6960.0,6670.0,8017.0,6990.0,0,1500
0,6,DODGE,STRATUS V6,SE,4D SEDAN SE,WHITE,AUTO,2.0,Covers,36238,AMERICAN,MEDIUM,4002.0,5614.0,7359.0,8820.0,3582.0,5392.0,6804.0,9129.0,6100.0,0,882
0,5,NISSAN,TITAN PICKUP 2WD V8,LE,EXT CAB 5.6L LE,RED,AUTO,1.0,Alloy,77595,TOP LINE ASIAN,LARGE TRUCK,9977.0,12057.0,11275.0,13522.0,9518.0,11997.0,14127.0,16842.0,8855.0,0,1272
0,5,OLDSMOBILE,ALERO V6 3.4L V6 MPI,GL,4D SEDAN GL,SILVER,AUTO,1.0,Alloy,85343,AMERICAN,MEDIUM,3126.0,4052.0,3876.0,4876.0,3295.0,4114.0,4059.0,4943.0,4160.0,0,2412
0,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,58039,AMERICAN,LARGE,6892.0,8438.0,7943.0,9613.0,6892.0,8438.0,7943.0,9613.0,7330.0,0,1500
1,7,FORD,MUSTANG V6 3.8L V6 E,Bas,2D CONVERTIBLE,BROWN,AUTO,1.0,Alloy,82916,AMERICAN,SPORTS,4380.0,5398.0,5230.0,6330.0,4721.0,5978.0,5599.0,6956.0,6185.0,0,1153
0,6,CHRYSLER,TOWN & COUNTRY FWD V,LXi,MINIVAN 3.8L LXI,WHITE,AUTO,1.0,Alloy,63456,AMERICAN,VAN,4822.0,6148.0,5708.0,7140.0,3702.0,4743.0,7125.0,8307.0,6800.0,0,1711
0,7,NISSAN,XTERRA 4WD V6 3.3L V,SE,4D SPORT UTILITY XE,RED,AUTO,1.0,Alloy,76832,TOP LINE ASIAN,MEDIUM SUV,5459.0,6330.0,6396.0,7336.0,5678.0,6743.0,6632.0,7782.0,8180.0,0,1103
0,5,DODGE,NEON,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,53768,AMERICAN,COMPACT,2959.0,3913.0,6034.0,7138.0,2920.0,4052.0,5540.0,6968.0,4995.0,0,588
0,3,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,2.0,Covers,89120,AMERICAN,MEDIUM,5931.0,7261.0,9249.0,11037.0,5371.0,6569.0,8980.0,10352.0,5205.0,0,983
1,5,FORD,EXPEDITION 2WD V8 5.,Edd,4D SUV 5.4L EDDIE BAUER,BLUE,AUTO,1.0,Alloy,76299,AMERICAN,LARGE SUV,10871.0,12804.0,12241.0,14328.0,9673.0,11188.0,10947.0,12583.0,10650.0,0,1038
0,5,DODGE,NEON,SXT,4D SEDAN,RED,AUTO,1.0,Alloy,39153,AMERICAN,COMPACT,3184.0,4106.0,5982.0,6883.0,3401.0,4608.0,6546.0,7942.0,5855.0,0,522
1,3,PONTIAC,G6 4C 2.4L I4 MPI,Bas,4D SEDAN SE,BEIGE,AUTO,,,64042,AMERICAN,MEDIUM,6397.0,8081.0,7409.0,9227.0,6397.0,8081.0,7409.0,9227.0,6210.0,0,923
0,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2.0,Covers,67840,AMERICAN,MEDIUM,4743.0,5937.0,8327.0,9565.0,5010.0,6205.0,8126.0,9545.0,5825.0,0,1215
0,3,PONTIAC,G6 4C,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,55015,AMERICAN,MEDIUM,6442.0,7735.0,9500.0,10705.0,6915.0,8181.0,9933.0,11584.0,5825.0,0,837
0,2,HONDA,ACCORD 4C,LX,4D SEDAN LX AUTO,SILVER,AUTO,1.0,Alloy,65979,TOP LINE ASIAN,MEDIUM,12444.0,13579.0,13940.0,15165.0,11866.0,12890.0,13315.0,14421.0,10250.0,0,533
0,4,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,SILVER,AUTO,1.0,Alloy,35138,AMERICAN,CROSSOVER,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7210.0,0,882
0,3,NISSAN,TITAN PICKUP 2WD V8,LE,EXT CAB 5.6L LE,BLACK,AUTO,1.0,Alloy,60581,TOP LINE ASIAN,LARGE TRUCK,10899.0,13512.0,16100.0,18505.0,9595.0,10886.0,14846.0,15603.0,8710.0,0,1118
0,1,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,48321,AMERICAN,MEDIUM,7445.0,7926.0,8541.0,9060.0,6495.0,6999.0,7515.0,8059.0,6500.0,0,975
1,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,83482,AMERICAN,VAN,6600.0,8204.0,10712.0,12204.0,6981.0,8770.0,10156.0,12484.0,6260.0,0,1763
1,3,FORD,ESCAPE 2WD V6 3.0L V,XLT,4D CUV 3.0L XLT,BLUE,AUTO,,,80350,AMERICAN,SMALL SUV,10940.0,13104.0,12315.0,14652.0,10940.0,13104.0,12315.0,14652.0,7195.0,0,983
0,4,NISSAN,ALTIMA,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,80901,TOP LINE ASIAN,MEDIUM,8328.0,10171.0,12749.0,14533.0,8740.0,10252.0,12440.0,13583.0,7765.0,0,723
0,6,FORD,F150 PICKUP 2WD V6 4,XL,EXT CAB 4.2L W/T,BLACK,AUTO,1.0,Alloy,68614,AMERICAN,LARGE TRUCK,5338.0,6897.0,6265.0,7949.0,5338.0,6897.0,6265.0,7949.0,6205.0,0,833
0,7,FORD,RANGER PICKUP 2WD V6,Edg,REG CAB 3.0L EDGE,WHITE,AUTO,2.0,Covers,94785,AMERICAN,SMALL TRUCK,2761.0,3470.0,3482.0,4248.0,3944.0,4693.0,4760.0,5568.0,2990.0,0,920
1,8,FORD,F150 PICKUP 2WD V6,XL,REG CAB 4.2L XL,SILVER,MANUAL,1.0,Alloy,60645,AMERICAN,LARGE TRUCK,3352.0,4665.0,6053.0,7720.0,3654.0,5275.0,6751.0,8383.0,5785.0,0,833
0,7,BUICK,CENTURY V6 3.1L V6 S,Lim,4D SEDAN LIMITED,GOLD,AUTO,1.0,Alloy,43911,AMERICAN,MEDIUM,3145.0,4067.0,3897.0,4892.0,6252.0,7666.0,7252.0,8779.0,5905.0,0,1628
0,7,TOYOTA,CAMRY V6,LE,4D SEDAN LE,WHITE,AUTO,1.0,Alloy,58968,TOP LINE ASIAN,MEDIUM,5348.0,6275.0,8689.0,9997.0,6022.0,7301.0,10081.0,11509.0,8475.0,0,805
0,6,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLUE,AUTO,2.0,Covers,56949,OTHER ASIAN,MEDIUM,3009.0,4074.0,6414.0,7947.0,3016.0,4057.0,6317.0,7337.0,4980.0,0,505
1,8,PONTIAC,GRAND PRIX 3.8L V6 M,GT,4D SEDAN GT,SILVER,AUTO,1.0,Alloy,92053,AMERICAN,LARGE,3046.0,4007.0,3790.0,4828.0,3241.0,4146.0,4000.0,4978.0,2895.0,0,2651
1,6,CHEVROLET,TRACKER 4WD V6 2.5L,ZR2,4D SUV HARDTOP 2.5L ZR2,SILVER,AUTO,1.0,Alloy,81179,AMERICAN,SMALL SUV,4315.0,5430.0,5160.0,6364.0,4315.0,5430.0,5160.0,6364.0,5735.0,0,1673
1,7,DODGE,STRATUS 4C,SE,4D SEDAN SE,BLACK,AUTO,,,93963,AMERICAN,MEDIUM,2545.0,3383.0,5456.0,6306.0,2505.0,3313.0,5365.0,6140.0,2465.0,0,1641
0,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GOLD,AUTO,1.0,Alloy,74734,AMERICAN,MEDIUM,2772.0,3865.0,3494.0,4674.0,3016.0,4118.0,3757.0,4947.0,4775.0,0,920
1,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2.0,Covers,47519,AMERICAN,MEDIUM,5569.0,6584.0,6515.0,7611.0,3640.0,5106.0,7265.0,8775.0,5400.0,0,975
0,5,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L SE,GOLD,AUTO,2.0,Covers,86066,AMERICAN,VAN,3216.0,4133.0,6070.0,7339.0,4127.0,5430.0,7981.0,9480.0,4230.0,0,1633
0,5,FORD,MUSTANG V6,Bas,2D COUPE,GOLD,MANUAL,1.0,Alloy,62911,AMERICAN,SPORTS,7602.0,8744.0,10894.0,12501.0,7920.0,9004.0,11513.0,13196.0,7200.0,0,728
0,2,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,71783,AMERICAN,MEDIUM,10399.0,11703.0,14177.0,15653.0,9764.0,10970.0,13567.0,14795.0,9700.0,0,1038
0,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,GOLD,AUTO,1.0,Alloy,80536,AMERICAN,MEDIUM SUV,7875.0,9334.0,9005.0,10581.0,7875.0,9334.0,9005.0,10581.0,6800.0,0,1243
1,2,CHEVROLET,AVEO,LS,4D SEDAN LS,GREY,AUTO,1.0,Alloy,64809,AMERICAN,COMPACT,6156.0,6613.0,9567.0,10000.0,6594.0,7212.0,9900.0,11058.0,5420.0,0,728
1,6,MERCURY,SABLE,LS,4D WAGON LS PREMIUM,SILVER,AUTO,1.0,Alloy,68613,AMERICAN,MEDIUM,4502.0,6643.0,5362.0,7674.0,4492.0,6168.0,8398.0,10583.0,4200.0,0,1125
0,6,PONTIAC,BONNEVILLE,SE,4D SEDAN,WHITE,AUTO,1.0,Alloy,64947,AMERICAN,LARGE,4680.0,5918.0,8687.0,9972.0,4271.0,6205.0,7900.0,9878.0,7535.0,0,1898
0,4,KIA,OPTIMA V6,LX,4D SEDAN LX,GOLD,AUTO,1.0,Alloy,65607,OTHER ASIAN,MEDIUM,5316.0,6723.0,9135.0,10380.0,5543.0,6743.0,9366.0,10355.0,5675.0,1,728
1,5,NISSAN,XTERRA 2WD V6 3.3L V,SE,4D SPORT UTILITY,RED,AUTO,,,75547,TOP LINE ASIAN,MEDIUM SUV,7139.0,8615.0,8210.0,9804.0,7139.0,8615.0,8210.0,9804.0,7700.0,0,569
0,1,CHRYSLER,PACIFICA FWD 3.8L V6,LX,4D SPORT,BLUE,AUTO,2.0,Covers,75459,AMERICAN,CROSSOVER,9635.0,10215.0,10906.0,11532.0,9546.0,10110.0,10810.0,11419.0,8870.0,0,1389
0,4,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L,WHITE,AUTO,1.0,Alloy,80857,AMERICAN,MEDIUM SUV,9282.0,11410.0,10525.0,12823.0,8047.0,10169.0,12921.0,15193.0,8635.0,0,2152
0,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,87620,AMERICAN,LARGE,6430.0,7955.0,9925.0,11488.0,6256.0,7590.0,9537.0,11009.0,6770.0,0,2152
0,6,DODGE,STRATUS 4C 2.4L I-4,SE,4D SEDAN SE,GOLD,AUTO,1.0,Alloy,87249,AMERICAN,MEDIUM,1927.0,2849.0,2581.0,3577.0,2179.0,3039.0,5124.0,5851.0,4975.0,0,1543
0,7,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,95944,AMERICAN,MEDIUM,2397.0,3118.0,5486.0,7137.0,2614.0,3300.0,5271.0,5788.0,3705.0,0,1930
0,3,CHEVROLET,COBALT,LS,4D SEDAN LS,ORANGE,AUTO,2.0,Covers,55638,AMERICAN,COMPACT,5312.0,6481.0,8969.0,9971.0,5354.0,6438.0,8820.0,9715.0,6350.0,0,671
1,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,SILVER,AUTO,1.0,Alloy,59589,AMERICAN,MEDIUM,8658.0,9900.0,12334.0,13508.0,9072.0,10429.0,12760.0,14086.0,8620.0,0,1003
0,6,FORD,TAURUS,LX,4D SEDAN LX,WHITE,AUTO,2.0,Covers,71984,AMERICAN,MEDIUM,3517.0,4994.0,6263.0,7557.0,3392.0,5332.0,6499.0,9094.0,5440.0,0,920
0,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,2.0,Covers,74201,AMERICAN,MEDIUM,6649.0,7903.0,10484.0,11469.0,7085.0,8630.0,10804.0,12010.0,5945.0,0,920
1,7,FORD,WINDSTAR FWD V6,LX,PASSENGER 3.8L LX,WHITE,AUTO,1.0,Alloy,89902,AMERICAN,VAN,2959.0,4113.0,6088.0,7167.0,2543.0,3688.0,5123.0,6344.0,3210.0,0,2322
1,4,FORD,EXPEDITION 2WD V8,XLT,4D SUV 5.4L XLT,SILVER,AUTO,1.0,Alloy,84749,AMERICAN,LARGE SUV,11898.0,14683.0,16836.0,19497.0,11243.0,13609.0,16006.0,18204.0,9705.0,0,1113
0,6,FORD,F150 PICKUP 2WD V8,XLT,CREW CAB 5.4L LARIAT,RED,AUTO,1.0,Alloy,81447,AMERICAN,LARGE TRUCK,10241.0,12231.0,15135.0,17153.0,10698.0,12652.0,15161.0,17159.0,11405.0,0,853
0,5,CHEVROLET,TAHOE 2WD 4.8L V8 SF,LS,4D SUV 4.8L LS,RED,AUTO,1.0,Alloy,78616,AMERICAN,LARGE SUV,9205.0,11199.0,10441.0,12595.0,8019.0,9075.0,12276.0,13526.0,10775.0,0,1623
1,5,CHEVROLET,IMPALA 3.8L V6 SFI,LS,4D SEDAN LS,GOLD,AUTO,1.0,Alloy,72753,AMERICAN,LARGE,5669.0,6956.0,6623.0,8012.0,5538.0,6821.0,6481.0,7867.0,6395.0,0,1974
0,5,DODGE,DURANGO 2WD V8 5.7L,SLT,4D SUV 5.7L SLT,BLACK,AUTO,1.0,Alloy,85029,AMERICAN,MEDIUM SUV,7640.0,9139.0,8751.0,10370.0,7501.0,8814.0,8601.0,10019.0,8935.0,0,1503
0,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,61500,AMERICAN,MEDIUM,4524.0,5705.0,5386.0,6661.0,4152.0,5217.0,7692.0,8689.0,5325.0,0,825
0,6,CHEVROLET,TAHOE 2WD,LS,4D SUV 5.3L LS,WHITE,AUTO,1.0,Alloy,81528,AMERICAN,LARGE SUV,9124.0,11334.0,13308.0,15187.0,11115.0,11988.0,13905.0,14425.0,10250.0,0,1763
0,4,FORD,F150 PICKUP 2WD V6 4,STX,REG CAB 4.2L STX,BLACK,AUTO,2.0,Covers,46574,AMERICAN,LARGE TRUCK,6299.0,8296.0,7303.0,9460.0,5617.0,6891.0,6566.0,7942.0,7645.0,0,482
1,3,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,WHITE,AUTO,2.0,Covers,71913,AMERICAN,SMALL SUV,8859.0,10613.0,10068.0,11962.0,8697.0,10107.0,9893.0,11416.0,7295.0,0,686
0,2,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2.0,Covers,43726,OTHER ASIAN,MEDIUM,6479.0,7175.0,9692.0,10733.0,6457.0,7226.0,9582.0,10724.0,6400.0,0,482
0,4,MAZDA,MAZDA6,i,4D SEDAN I,MAROON,AUTO,2.0,Covers,69889,OTHER ASIAN,MEDIUM,7092.0,8518.0,10911.0,12314.0,5980.0,7227.0,10216.0,11342.0,7725.0,0,1118
0,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,69000,AMERICAN,MEDIUM,6325.0,7698.0,7331.0,8814.0,6918.0,8067.0,7971.0,9212.0,6500.0,0,923
0,6,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,1.0,Alloy,85732,AMERICAN,MEDIUM,4155.0,5292.0,7769.0,8950.0,4791.0,6085.0,7491.0,9083.0,4675.0,0,1373
0,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,RED,AUTO,1.0,Alloy,80710,AMERICAN,LARGE,6722.0,7923.0,7760.0,9057.0,7476.0,8507.0,10586.0,11882.0,7330.0,0,2152
1,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,RED,AUTO,2.0,Covers,91813,AMERICAN,MEDIUM,3602.0,4700.0,4390.0,5576.0,3229.0,4383.0,3987.0,5234.0,3775.0,0,1053
1,6,FORD,WINDSTAR FWD V6 3.8L,LX,PASSENGER 3.8L LX,WHITE,AUTO,,,85106,AMERICAN,VAN,2624.0,3596.0,3334.0,4384.0,2624.0,3596.0,3334.0,4384.0,4200.0,0,2322
0,4,CHRYSLER,PACIFICA AWD 3.5L V6,Bas,4D SPORT,GREEN,AUTO,1.0,Alloy,70500,AMERICAN,CROSSOVER,6944.0,8412.0,8000.0,9585.0,7710.0,9261.0,8827.0,10502.0,8320.0,0,1857
0,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT2,GOLD,AUTO,1.0,Alloy,79345,AMERICAN,LARGE,5085.0,6319.0,8186.0,9903.0,5101.0,6535.0,8420.0,9999.0,6925.0,0,1974
1,5,CHEVROLET,EQUINOX AWD V6,LT,4D SUV LT,BLACK,AUTO,,,89796,AMERICAN,MEDIUM SUV,8651.0,10647.0,12852.0,15818.0,8512.0,10422.0,11832.0,13950.0,8200.0,0,1633
0,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,62645,AMERICAN,LARGE,7627.0,8788.0,11297.0,12572.0,7078.0,8282.0,10791.0,12229.0,8300.0,0,1703
0,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,MAROON,AUTO,1.0,Alloy,67183,OTHER ASIAN,MEDIUM,6109.0,7509.0,9732.0,11233.0,5856.0,6999.0,9247.0,10748.0,7225.0,0,728
0,4,SUZUKI,FORENZA,,4D WAGON,RED,AUTO,2.0,Covers,54528,OTHER ASIAN,MEDIUM,3689.0,4102.0,7010.0,7731.0,3405.0,4246.0,6724.0,7624.0,5905.0,0,505
0,5,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,RED,AUTO,1.0,Alloy,66240,AMERICAN,LARGE,6073.0,7425.0,10069.0,11554.0,5927.0,7621.0,9941.0,12782.0,7785.0,0,1313
1,4,PONTIAC,MONTANA FWD 3.5L V6,SV6,4D MINIVAN EXT 3.5L,SILVER,AUTO,1.0,Alloy,65859,AMERICAN,VAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6640.0,0,3910
0,6,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,SILVER,AUTO,1.0,Alloy,69516,AMERICAN,SMALL SUV,5331.0,6693.0,9307.0,10865.0,5285.0,6795.0,9270.0,10774.0,7650.0,0,825
0,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,BLUE,AUTO,2.0,Covers,63489,AMERICAN,VAN,5636.0,7207.0,9531.0,11135.0,4450.0,5640.0,8346.0,9689.0,7900.0,0,1801
0,3,CHEVROLET,IMPALA 3.9L V6 SFI,LT,4D SEDAN LT 3.9L,WHITE,AUTO,1.0,Alloy,46342,AMERICAN,LARGE,7938.0,10031.0,9073.0,11333.0,7282.0,8505.0,10813.0,12075.0,8245.0,0,1328
0,2,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2.0,Covers,45150,OTHER ASIAN,MEDIUM,6591.0,7271.0,10064.0,10740.0,6864.0,7335.0,10177.0,10875.0,6500.0,0,482
0,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,72352,AMERICAN,MEDIUM,6862.0,8044.0,10457.0,11647.0,7449.0,8859.0,10734.0,12300.0,6035.0,0,1155
1,5,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,WHITE,AUTO,2.0,Covers,52136,AMERICAN,MEDIUM SUV,6082.0,7856.0,10096.0,12113.0,6521.0,8123.0,10284.0,11859.0,7400.0,0,2700
0,4,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,2.0,Covers,65394,AMERICAN,COMPACT,4676.0,5809.0,8443.0,9537.0,4856.0,6125.0,8289.0,9573.0,6395.0,1,728
